
1650010969767,103,contact/node_modules/video.js/dist/video-js.min.css-495,200,OK,sending message 5-6,text,true,,12670,449,18,40,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,102,0,0
1650010969806,132,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-498,200,OK,sending message 5-8,text,true,,72388,456,18,42,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,130,0,0
1650010969780,302,contact/node_modules/video.js/dist/video-js.min.css-495,200,OK,sending message 5-3,text,true,,12313,449,18,43,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,301,0,0
1650010969772,317,contact/index.html-493,200,OK,sending message 5-16,text,true,,19926,536,18,43,https://www.demoblaze.com/index.html,285,0,153
1650010969779,323,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-1,text,true,,9244,433,18,42,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,323,0,0
1650010970156,123,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-4,text,true,,9416,433,19,43,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,122,0,0
1650010970187,102,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-5,text,true,,9395,433,19,43,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,101,0,0
1650010970106,202,contact/node_modules/jquery/dist/jquery.min.js-497,200,OK,sending message 5-12,text,true,,36059,430,19,43,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,170,0,0
1650010970115,198,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-498,200,OK,sending message 5-9,text,true,,72784,456,19,43,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,168,0,0
1650010970008,307,contact/css/latofonts.css-496,200,OK,sending message 5-14,text,true,,1255,423,19,43,https://www.demoblaze.com/css/latofonts.css,307,0,0
1650010970176,318,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-2,text,true,,9640,433,19,43,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,318,0,0
1650010970271,305,contact/index.html-493,200,OK,sending message 5-17,text,true,,19926,536,19,43,https://www.demoblaze.com/index.html,277,0,148
1650010970283,295,contact/node_modules/video.js/dist/video-js.min.css-495,200,OK,sending message 5-7,text,true,,12271,449,19,43,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,295,0,0
1650010970531,110,contact/css/latofonts.css-496,200,OK,sending message 5-15,text,true,,1434,423,19,45,https://www.demoblaze.com/css/latofonts.css,110,0,0
1650010970546,399,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-498,200,OK,sending message 5-10,text,true,,72678,456,20,44,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,368,0,0
1650010970871,103,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-6,text,true,,9305,433,20,44,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,102,0,0
1650010970771,256,contact/index.html-493,200,OK,sending message 5-18,text,true,,4975,536,20,44,https://www.demoblaze.com/index.html,256,0,145
1650010970940,103,contact/node_modules/video.js/dist/video-js.min.css-495,200,OK,sending message 5-8,text,true,,12253,449,20,44,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,101,0,0
1650010971091,99,contact/css/latofonts.css-496,200,OK,sending message 5-16,text,true,,1267,423,20,44,https://www.demoblaze.com/css/latofonts.css,99,0,0
1650010971084,124,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-3,text,true,,9452,433,20,44,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,123,0,0
1650010970873,408,contact/node_modules/jquery/dist/jquery.min.js-497,200,OK,sending message 5-13,text,true,,35979,430,20,44,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,376,0,0
1650010970846,506,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-498,200,OK,sending message 5-11,text,true,,73861,456,20,44,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,475,0,0
1650010971104,306,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-500,200,OK,sending message 5-1,text,true,,15607,439,20,43,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,306,0,0
1650010971315,117,contact/node_modules/video.js/dist/video-js.min.css-495,200,OK,sending message 5-9,text,true,,12669,449,20,43,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,117,0,0
1650010971309,206,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-498,200,OK,sending message 5-12,text,true,,73004,456,20,42,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,176,0,0
1650010971316,201,contact/node_modules/jquery/dist/jquery.min.js-497,200,OK,sending message 5-14,text,true,,36077,430,20,42,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,171,0,0
1650010971281,317,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-500,200,OK,sending message 5-4,text,true,,15538,439,20,42,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,316,0,0
1650010971290,331,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-500,200,OK,sending message 5-5,text,true,,15447,439,20,42,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,331,0,0
1650010971578,101,contact/css/latofonts.css-496,200,OK,sending message 5-17,text,true,,1439,423,20,43,https://www.demoblaze.com/css/latofonts.css,101,0,0
1650010971580,99,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-7,text,true,,9197,433,20,43,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,99,0,0
1650010971269,439,contact/index.html-493,200,OK,sending message 5-19,text,true,,5175,536,20,43,https://www.demoblaze.com/index.html,439,0,140
1650010971495,311,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-500,200,OK,sending message 5-2,text,true,,15568,439,20,42,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,310,0,0
1650010971642,207,contact/node_modules/jquery/dist/jquery.min.js-497,200,OK,sending message 5-15,text,true,,35800,430,20,42,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,173,0,0
1650010971956,100,contact/node_modules/video.js/dist/video-js.min.css-495,200,OK,sending message 5-10,text,true,,12323,449,20,42,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,99,0,0
1650010971770,298,contact/index.html-493,200,OK,sending message 5-20,text,true,,19926,536,20,42,https://www.demoblaze.com/index.html,269,0,146
1650010971988,106,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-500,200,OK,sending message 5-6,text,true,,15637,439,20,42,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,101,0,0
1650010972033,99,contact/css/latofonts.css-496,200,OK,sending message 5-18,text,true,,1246,423,20,41,https://www.demoblaze.com/css/latofonts.css,98,0,0
1650010972049,323,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-8,text,true,,9294,433,20,40,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,323,0,0
1650010972204,204,contact/node_modules/jquery/dist/jquery.min.js-497,200,OK,sending message 5-16,text,true,,36032,430,20,40,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,159,0,0
1650010972283,206,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-498,200,OK,sending message 5-13,text,true,,72935,456,20,41,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,177,0,0
1650010972359,131,contact/node_modules/video.js/dist/video-js.min.css-495,200,OK,sending message 5-11,text,true,,12491,449,20,41,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,130,0,0
1650010972220,320,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-500,200,OK,sending message 5-3,text,true,,15459,439,20,41,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,319,0,0
1650010972516,104,contact/node_modules/video.js/dist/video-js.min.css-495,200,OK,sending message 5-12,text,true,,12283,449,20,41,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,103,0,0
1650010972412,322,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-494,200,OK,sending message 5-1,text,true,,28324,455,20,41,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,319,0,0
1650010972435,335,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-9,text,true,,9310,433,20,41,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,334,0,0
1650010972719,99,contact/css/latofonts.css-496,200,OK,sending message 5-19,text,true,,1285,423,20,40,https://www.demoblaze.com/css/latofonts.css,98,0,0
1650010972687,135,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-500,200,OK,sending message 5-7,text,true,,15367,439,20,40,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,133,0,0
1650010972687,179,contact/node_modules/jquery/dist/jquery.min.js-497,200,OK,sending message 5-17,text,true,,36898,430,20,39,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,149,0,0
1650010972599,309,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-494,200,OK,sending message 5-4,text,true,,28897,455,20,39,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,308,0,0
1650010972811,108,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-494,200,OK,sending message 5-2,text,true,,28344,455,20,39,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,108,0,0
1650010972518,445,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-498,200,OK,sending message 5-14,text,true,,232736,456,20,39,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,382,0,0
1650010972622,341,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-494,200,OK,sending message 5-5,text,true,,28704,455,20,39,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,340,0,0
1650010972858,203,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-498,200,OK,sending message 5-15,text,true,,72808,456,20,39,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,171,0,0
1650010973073,109,contact/css/latofonts.css-496,200,OK,sending message 5-20,text,true,,1371,423,20,39,https://www.demoblaze.com/css/latofonts.css,109,0,0
1650010973058,127,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-10,text,true,,9226,433,20,39,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,127,0,0
1650010973136,201,contact/node_modules/jquery/dist/jquery.min.js-497,200,OK,sending message 5-18,text,true,,36346,430,20,40,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,170,0,0
1650010973105,309,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-494,200,OK,sending message 5-6,text,true,,28470,455,20,40,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,307,0,0
1650010973373,127,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-500,200,OK,sending message 5-8,text,true,,15633,439,20,38,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,126,0,0
1650010973494,99,contact/node_modules/video.js/dist/video-js.min.css-495,200,OK,sending message 5-13,text,true,,12662,449,20,38,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,98,0,0
1650010973494,103,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-11,text,true,,9289,433,20,38,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,102,0,0
1650010973409,292,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-498,200,OK,sending message 5-16,text,true,,72909,456,20,38,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,263,0,0
1650010973633,102,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-12,text,true,,9199,433,20,38,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,101,0,0
1650010973555,313,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-494,200,OK,sending message 5-3,text,true,,28394,455,20,38,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,311,0,0
1650010973820,205,contact/node_modules/jquery/dist/jquery.min.js-497,200,OK,sending message 5-19,text,true,,36173,430,20,38,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,172,0,0
1650010973740,331,contact/js/index.js-501,200,OK,sending message 5-1,text,true,,2827,403,20,39,https://www.demoblaze.com/js/index.js,331,0,0
1650010973975,117,contact/node_modules/video.js/dist/video-js.min.css-495,200,OK,sending message 5-14,text,true,,12402,449,20,38,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,117,0,0
1650010973772,324,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-500,200,OK,sending message 5-9,text,true,,15675,439,20,38,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,323,0,0
1650010973882,253,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-498,200,OK,sending message 5-17,text,true,,73274,456,20,37,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,221,0,0
1650010973835,318,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-494,200,OK,sending message 5-7,text,true,,28530,455,20,37,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,315,0,0
1650010974067,117,contact/node_modules/video.js/dist/video-js.min.css-495,200,OK,sending message 5-15,text,true,,12350,449,20,37,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,116,0,0
1650010973928,295,contact/js/index.js-501,200,OK,sending message 5-2,text,true,,2858,403,20,37,https://www.demoblaze.com/js/index.js,295,0,0
1650010973913,342,contact/js/index.js-501,200,OK,sending message 5-4,text,true,,2849,403,20,37,https://www.demoblaze.com/js/index.js,342,0,0
1650010974193,105,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-500,200,OK,sending message 5-10,text,true,,15519,439,20,37,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,105,0,0
1650010973975,352,contact/js/index.js-501,200,OK,sending message 5-5,text,true,,2883,403,20,37,https://www.demoblaze.com/js/index.js,352,0,0
1650010974193,181,contact/node_modules/jquery/dist/jquery.min.js-497,200,OK,sending message 5-20,text,true,,36193,430,20,37,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,149,0,0
1650010974337,199,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-498,200,OK,sending message 5-18,text,true,,72777,456,20,37,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,169,0,0
1650010974501,114,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-494,200,OK,sending message 5-8,text,true,,28384,455,20,37,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,112,0,0
1650010974595,99,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-13,text,true,,9181,433,20,37,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,98,0,0
1650010974415,288,contact/js/index.js-501,200,OK,sending message 5-6,text,true,,2859,403,20,37,https://www.demoblaze.com/js/index.js,288,0,0
1650010974598,124,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-500,200,OK,sending message 5-11,text,true,,15473,439,20,37,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,122,0,0
1650010974702,99,contact/node_modules/video.js/dist/video-js.min.css-495,200,OK,sending message 5-16,text,true,,12340,449,20,37,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,98,0,0
1650010974735,101,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-500,200,OK,sending message 5-12,text,true,,15484,439,20,37,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,101,0,0
1650010974870,297,contact/js/index.js-501,200,OK,sending message 5-3,text,true,,3025,403,20,38,https://www.demoblaze.com/js/index.js,297,0,0
1650010975108,110,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-494,200,OK,sending message 5-9,text,true,,28531,455,20,38,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,109,0,0
1650010975094,124,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-14,text,true,,9360,433,20,38,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,124,0,0
1650010975026,199,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-498,200,OK,sending message 5-19,text,true,,72492,456,20,38,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,170,0,0
1650010975139,123,contact/node_modules/video.js/dist/video-js.min.css-495,200,OK,sending message 5-17,text,true,,12441,449,20,38,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,122,0,0
1650010975185,98,contact/node_modules/tether/dist/js/tether.min.js-499,200,OK,sending message 5-15,text,true,,9220,433,20,38,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,98,0,0
1650010975265,103,contact/css/latostyle.css-502,200,OK,sending message 5-4,text,true,,1121,423,20,37,https://www.demoblaze.com/css/latostyle.css,103,0,0
1650010975076,306,contact/css/latostyle.css-502,200,OK,sending message 5-1,text,true,,1109,423,20,37,https://www.demoblaze.com/css/latostyle.css,306,0,0
1650010975299,105,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-494,200,OK,sending message 5-10,text,true,,28643,455,20,37,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,104,0,0
1650010975154,290,contact/js/index.js-501,200,OK,sending message 5-7,text,true,,3008,403,20,37,https://www.demoblaze.com/js/index.js,289,0,0
1650010975233,297,contact/css/latostyle.css-502,200,OK,sending message 5-2,text,true,,1000,423,20,36,https://www.demoblaze.com/css/latostyle.css,297,0,0
1650010975375,199,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-498,200,OK,sending message 5-20,text,true,,73180,456,20,36,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,170,0,0
1650010975538,102,contact/node_modules/video.js/dist/video-js.min.css-495,200,OK,sending message 5-18,text,true,,12478,449,20,37,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,99,0,0
1650010975328,312,contact/css/latostyle.css-502,200,OK,sending message 5-5,text,true,,1074,423,20,37,https://www.demoblaze.com/css/latostyle.css,312,0,0
1650010975696,101,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-500,200,OK,sending message 5-13,text,true,,15648,439,20,37,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,100,0,0
1650010975723,112,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-494,200,OK,sending message 5-11,text,true,,28405,455,20,37,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,112,0,0
